symbol,negative_total_20251031,negative_far_from_zero_share_20251031,negative_mid_range_share_20251031,negative_near_zero_share_20251031,negative_total_20251103,negative_far_from_zero_share_20251103,negative_mid_range_share_20251103,negative_near_zero_share_20251103,positive_total_20251031,positive_near_zero_share_20251031,positive_mid_range_share_20251031,positive_far_from_zero_share_20251031,positive_total_20251103,positive_near_zero_share_20251103,positive_mid_range_share_20251103,positive_far_from_zero_share_20251103,round_lot_20251031,round_lot_20251103,treated_to40,treated_to10,group_label,group_order,actual_transition,y_pre,y_post,delta_y,outcome,display_name,side,family,transform
LPTX,4.777251184834124,0.8928571428571428,0.08928571428571427,0.01785714285714285,7.300592128178335,0.8778625954198473,0.1068702290076336,0.015267175572519071,16.720379146919434,0.010204081632653057,0.06122448979591835,0.9285714285714285,9.919888540578198,0.0,0.07303370786516852,0.9269662921348314,100.0,100.0,0,0,stay100,0,100->100,0.010204081632653057,0.0,-0.010204081632653057,positive_near_zero_share,Positive near-zero share,positive,share,signed
LQDA,2.6013351628824997,0.7637151106833494,0.2111004170676933,0.025184472248957326,1.7344940131871147,0.779798451681794,0.197544046983449,0.022657501334757073,4.372070768222873,0.014030064423765197,0.12183249821045097,0.8641374373657839,2.9304892176885335,0.012620477168589007,0.11066124190235425,0.8767182809290568,100.0,100.0,0,0,stay100,0,100->100,0.014030064423765197,0.012620477168589007,-0.0014095872551761895,positive_near_zero_share,Positive near-zero share,positive,share,signed
LQDT,12.250172856310252,0.7659574468085106,0.2085106382978723,0.025531914893617016,8.693672796356054,0.6497064579256361,0.32093933463796476,0.02935420743639922,19.704533360362873,0.013227513227513222,0.1177248677248677,0.869047619047619,19.445925648209336,0.017497812773403322,0.1041119860017498,0.8783902012248469,100.0,100.0,0,0,stay100,0,100->100,0.013227513227513222,0.017497812773403322,0.0042702995458901005,positive_near_zero_share,Positive near-zero share,positive,share,signed
LRCX,0.4078130912802074,0.7841314257345312,0.19316694498352655,0.022701629281942387,0.5787248531582445,0.7903095233994178,0.18733313812287922,0.022357338477702934,0.8557933578490599,0.010323394676282606,0.09546989368337286,0.8942067116403445,1.2296694483136899,0.010376219003072267,0.09620700556911124,0.8934167754278165,100.0,100.0,0,0,stay100,0,100->100,0.010323394676282606,0.010376219003072267,5.282432678966123e-05,positive_near_zero_share,Positive near-zero share,positive,share,signed
LRMR,5.513621933839553,0.7592997811816192,0.21334792122538293,0.027352297592997805,3.3765018134240625,0.7243107769423559,0.24210526315789474,0.033583959899749355,11.506820392559023,0.013106159895150718,0.09515072083879425,0.8917431192660551,8.636736217495233,0.0107779737409367,0.09778561630413483,0.8914364099549286,100.0,100.0,0,0,stay100,0,100->100,0.013106159895150718,0.0107779737409367,-0.0023281861542140177,positive_near_zero_share,Positive near-zero share,positive,share,signed
LSCC,2.116210576257554,0.7461181923522596,0.22676709154113558,0.027114716106604837,2.2883274589728013,0.8106739707835326,0.16857569721115542,0.020750332005312087,5.213773959720523,0.011381807920233264,0.10963220769447841,0.8789859843852883,4.526512284382456,0.009231285666330967,0.09768378650553877,0.8930849278281302,100.0,100.0,0,0,stay100,0,100->100,0.011381807920233264,0.009231285666330967,-0.002150522253902297,positive_near_zero_share,Positive near-zero share,positive,share,signed
LSTR,3.796635404688632,0.7373949579831933,0.23581932773109243,0.026785714285714277,2.8554587173183386,0.7559943582510578,0.21297602256699574,0.031029619181946373,8.815611934941408,0.010404885772449675,0.10472743723139562,0.8848676769961548,7.002384893997391,0.013036809815950916,0.10161042944785276,0.8853527607361964,100.0,100.0,0,0,stay100,0,100->100,0.010404885772449675,0.013036809815950916,0.0026319240435012416,positive_near_zero_share,Positive near-zero share,positive,share,signed
LTBR,2.664336539377588,0.7590784849668097,0.21632174931667317,0.024599765716516984,2.5238835614158024,0.7231016288139482,0.24707501720578115,0.029823353980270677,5.823879713953821,0.011075384065737754,0.10110753840657377,0.8878170775276885,5.970122367918867,0.012607894481621557,0.11502279119387063,0.8723693143245078,100.0,100.0,0,0,stay100,0,100->100,0.011075384065737754,0.012607894481621557,0.0015325104158838022,positive_near_zero_share,Positive near-zero share,positive,share,signed
LTRX,8.591775197279786,0.6344086021505376,0.3189964157706094,0.046594982078853035,17.82501235788433,0.7637271214642262,0.2129783693843594,0.023294509151414306,16.937191249117856,0.021818181818181816,0.16,0.8181818181818181,25.388037567968368,0.015186915887850462,0.10280373831775698,0.8820093457943925,100.0,100.0,0,0,stay100,0,100->100,0.021818181818181816,0.015186915887850462,-0.006631265930331354,positive_near_zero_share,Positive near-zero share,positive,share,signed
LUCD,17.75353910420051,0.6941176470588236,0.2823529411764706,0.023529411764705882,17.21845318860244,0.5851063829787234,0.3617021276595746,0.053191489361702135,31.747505221629147,0.013157894736842105,0.15789473684210525,0.8289473684210527,54.03663500678426,0.0067796610169491515,0.12542372881355934,0.8677966101694915,100.0,100.0,0,0,stay100,0,100->100,0.013157894736842105,0.0067796610169491515,-0.006378233719892953,positive_near_zero_share,Positive near-zero share,positive,share,signed
