group_label,group_order,outcome,display_name,side,family,transform,actual_transition,n_obs,mean_delta,median_delta,std_delta,mean_y_pre,mean_y_post
stay100,0,negative_total,Negative total,negative,sum,log1p,100->100,3805,-0.0018171535758096447,0.005038846156688592,0.459099410817129,3.6735174807918654,3.5212997330391254
to40,1,negative_total,Negative total,negative,sum,log1p,100->40,224,-0.016251363052300835,-0.01220425300313778,0.3342012043674621,1.8051113602410458,1.7435025031020406
to10,2,negative_total,Negative total,negative,sum,log1p,100->10,10,-0.04071227668138299,-0.06354227591042158,0.3832938239251034,1.8885619432506537,1.8327020946241475
