symbol,negative_total_20251031,negative_far_from_zero_share_20251031,negative_mid_range_share_20251031,negative_near_zero_share_20251031,negative_total_20251103,negative_far_from_zero_share_20251103,negative_mid_range_share_20251103,negative_near_zero_share_20251103,positive_total_20251031,positive_near_zero_share_20251031,positive_mid_range_share_20251031,positive_far_from_zero_share_20251031,positive_total_20251103,positive_near_zero_share_20251103,positive_mid_range_share_20251103,positive_far_from_zero_share_20251103,mode_position_sec_20251031,mode_position_sec_20251103,round_lot_20251031,round_lot_20251103,treated_to40,treated_to10,group_label,group_order,actual_transition,y_pre,y_post,delta_y,outcome,display_name,side,family,transform
AMTX,4.168909331115135,0.6579476861167003,0.3048289738430583,0.03722334004024143,7.0279903892281865,0.6077519379844961,0.35038759689922483,0.041860465116279076,11.307222894050707,0.014836795252225516,0.1094213649851632,0.8757418397626112,22.23895873552671,0.014698677119059285,0.12052915237628614,0.8647721705046546,0.0001297749986406,0.0001576520007802,100.0,100.0,0,0,stay100,0,100->100,11.307222894050707,22.23895873552671,0.6356438089537342,positive_total,Positive total,positive,sum,log1p
AMUU,0.0,,,,0.0532480925596472,0.8333333333333339,0.16666666666666602,0.0,0.0,,,,0.31948855535788384,0.027777777777777617,0.16666666666666663,0.8055555555555557,-0.2322955810013809,0.0001383339986205,100.0,100.0,0,0,stay100,0,100->100,0.0,0.31948855535788384,0.2772442034548008,positive_total,Positive total,positive,sum,log1p
AMWD,1.3315129292827819,0.7901234567901235,0.18930041152263377,0.020576131687242778,1.1592975111028867,0.723905723905724,0.24579124579124575,0.030303030303030228,2.432887821405577,0.006756756756756733,0.12612612612612611,0.8671171171171171,2.381048760177646,0.013114754098360638,0.13114754098360656,0.8557377049180328,0.00015046599583,0.0001387539959978,100.0,100.0,0,0,stay100,0,100->100,2.432887821405577,2.381048760177646,-0.01521589194916273,positive_total,Positive total,positive,sum,log1p
AMZD,0.313531638490526,0.719387755102041,0.2508503401360544,0.02976190476190448,0.47888103712592683,0.7394366197183099,0.22887323943661964,0.03169014084507038,0.6425265720766734,0.010788381742738443,0.12365145228215763,0.8655601659751039,1.1837129861352134,0.008547008547008482,0.103988603988604,0.8874643874643875,0.0001172839984064,0.0001198729951283,100.0,100.0,0,0,stay100,0,100->100,0.6425265720766734,1.1837129861352134,0.2847909835717566,positive_total,Positive total,positive,sum,log1p
AMZN,0.06763004533744629,0.8042488823606712,0.17738039490484508,0.01837072273448388,0.0919158245239107,0.7961452928094891,0.18383084127357172,0.020023865916939203,0.1117023215479801,0.01051673989222154,0.09477508128240542,0.894708178825373,0.1879140085723651,0.009621974892658973,0.09317308500148098,0.89720494010586,0.0001169530005427,0.0001167549999081,100.0,100.0,0,0,stay100,0,100->100,0.1117023215479801,0.1879140085723651,0.0663063714224145,positive_total,Positive total,positive,sum,log1p
AMZU,0.10871895024745301,0.8082767098029846,0.17407040666507315,0.017652883531942137,0.1558739120977977,0.7915507740750464,0.18934662818157946,0.01910259774337421,0.1697251041166319,0.011657662780778998,0.10537827256621646,0.8829640646530046,0.244588295550992,0.012140468227424369,0.10274247491638804,0.8851170568561876,0.0001468789996579,0.0001548639993416,100.0,100.0,0,0,stay100,0,100->100,0.1697251041166319,0.244588295550992,0.06203602146623338,positive_total,Positive total,positive,sum,log1p
AMZZ,0.15482285480237548,0.8571428571428574,0.1428571428571426,0.0,0.0866905868471115,1.0,0.0,0.0,0.1327053041163219,0.0,0.08333333333333315,0.9166666666666669,0.056348881450622404,0.0,0.46153846153846123,0.5384615384615388,-0.0003141319975838,2.72869947366e-05,100.0,100.0,0,0,stay100,0,100->100,0.1327053041163219,0.056348881450622404,-0.06979033505088186,positive_total,Positive total,positive,sum,log1p
ANAB,11.308260041357533,0.762532981530343,0.21459982409850478,0.022867194371152148,10.965830535255778,0.7963496637848223,0.18635926993275695,0.017291066282420744,25.630066953894772,0.010865347303065579,0.1237873496313543,0.8653473030655802,19.550990848640463,0.011853448275862068,0.1134159482758621,0.8747306034482759,0.000141030002851,0.0001387119991704,100.0,100.0,0,0,stay100,0,100->100,25.630066953894772,19.550990848640463,-0.25913175779207664,positive_total,Positive total,positive,sum,log1p
ANDE,8.26945872703087,0.7710176991150443,0.20685840707964603,0.022123893805309738,8.205761402994757,0.7360367253251722,0.23871461361897475,0.0252486610558531,16.721870080765964,0.013129102844638946,0.09518599562363239,0.8916849015317286,16.70032542614082,0.015037593984962409,0.12218045112781957,0.8627819548872181,0.0001660699999774,0.0001212310016853,100.0,100.0,0,0,stay100,0,100->100,16.721870080765964,16.70032542614082,-0.001216449572001732,positive_total,Positive total,positive,sum,log1p
ANGI,3.472045769366327,0.6104815864022662,0.3342776203966006,0.05524079320113314,4.5089426212921015,0.7176350662589195,0.25331294597349646,0.029051987767584095,10.534167192610019,0.01167133520074696,0.10830999066293183,0.8800186741363212,10.755275977394003,0.011324786324786328,0.09829059829059829,0.8903846153846154,0.0001578199953655,0.00015517599968,100.0,100.0,0,0,stay100,0,100->100,10.534167192610019,10.755275977394003,0.018988468444486983,positive_total,Positive total,positive,sum,log1p
ANGL,9.152099171952932,0.6642857142857143,0.3071428571428571,0.028571428571428574,12.624959690422447,0.7586206896551724,0.2167487684729064,0.02463054187192118,17.781221248365696,0.025735294117647054,0.14705882352941171,0.8272058823529412,17.911272861288985,0.024305555555555552,0.1354166666666667,0.8402777777777778,0.0001410830009263,0.0001240330020664,100.0,100.0,0,0,stay100,0,100->100,17.781221248365696,17.911272861288985,0.006900691083358446,positive_total,Positive total,positive,sum,log1p
ANGO,8.061525327933817,0.6877394636015326,0.28448275862068967,0.02777777777777777,10.027430607618829,0.7384420519316023,0.2381253958201393,0.023432552248258392,17.134602205637105,0.014420910319963945,0.12077512392969807,0.864803965750338,18.38468119636258,0.014507772020725384,0.11295336787564762,0.8725388601036269,0.0001498490019002,0.0001424149959348,100.0,100.0,0,0,stay100,0,100->100,17.134602205637105,18.38468119636258,0.06666128777331748,positive_total,Positive total,positive,sum,log1p
ANIK,8.958188845479608,0.680672268907563,0.2857142857142857,0.033613445378151245,27.91251111523379,0.6485148514851485,0.3069306930693069,0.04455445544554455,26.573450944994125,0.0084985835694051,0.09915014164305949,0.8923512747875354,46.566912108088054,0.017804154302670627,0.16617210682492584,0.8160237388724035,0.0001541169986012,0.0001200359984068,100.0,100.0,0,0,stay100,0,100->100,26.573450944994125,46.566912108088054,0.5452840082510155,positive_total,Positive total,positive,sum,log1p
ANIP,6.129997998070869,0.751503006012024,0.22244488977955912,0.026052104208416825,9.436494502659453,0.7592592592592592,0.2170781893004115,0.023662551440329208,12.935647078093435,0.010446343779677108,0.11111111111111113,0.8784425451092117,14.057658477212847,0.011740331491712707,0.11947513812154696,0.8687845303867404,0.0001238139957422,0.0001469449998694,100.0,100.0,0,0,stay100,0,100->100,12.935647078093435,14.057658477212847,0.0774366353699718,positive_total,Positive total,positive,sum,log1p
ANIX,18.99068049938456,0.76,0.20000000000000004,0.04000000000000001,19.203413940256045,0.73,0.22,0.049999999999999996,46.590469491823455,0.005434782608695652,0.043478260869565216,0.9510869565217391,40.327169274537695,0.0,0.06666666666666665,0.9333333333333333,0.0001179099999717,0.0001165860012406,100.0,100.0,0,0,stay100,0,100->100,46.590469491823455,40.327169274537695,-0.14111238506936852,positive_total,Positive total,positive,sum,log1p
ANNX,3.2055157271658468,0.6935091981950712,0.2644914960083304,0.041999305796598406,6.36648836200665,0.6977314530962601,0.2734518700183936,0.028816676885346403,9.400695029095534,0.010178719375073973,0.11421469996449285,0.8756065806604333,17.393667775046982,0.010323159784560143,0.11894075403949732,0.8707360861759426,0.0001181890038424,0.0001175500001409,100.0,100.0,0,0,stay100,0,100->100,9.400695029095534,17.393667775046982,0.5701338290887294,positive_total,Positive total,positive,sum,log1p
AOSL,10.23201547754427,0.769290724863601,0.20966484801247073,0.02104442712392829,13.389587218115722,0.7781785392245266,0.20018034265103693,0.021641118124436424,19.977551653350265,0.01157684630738523,0.1289421157684631,0.8594810379241518,23.193324658250948,0.010931806350858924,0.1337844872462259,0.8552837064029152,0.0001586819998919,0.0001382889968226,100.0,100.0,0,0,stay100,0,100->100,19.977551653350265,23.193324658250948,0.14262385746288775,positive_total,Positive total,positive,sum,log1p
APA,0.33585059876283485,0.6810074979981076,0.2867438305306835,0.03224867147120902,0.43278203802294196,0.6408135593220342,0.3185084745762711,0.040677966101694746,0.8854798708591654,0.011927770721740486,0.10127560881329725,0.8867966204649622,1.4422938210885248,0.011595736024086516,0.09886890715273823,0.8895353568231753,0.0001334509943262,0.0001517070049885,100.0,100.0,0,0,stay100,0,100->100,0.8854798708591654,1.4422938210885248,0.2587553264049782,positive_total,Positive total,positive,sum,log1p
APEI,9.207589285714286,0.8004434589800442,0.1844789356984479,0.015077605321507754,14.96162556269953,0.8227342549923194,0.16098310291858675,0.0162826420890937,12.00865635888502,0.010200612036722198,0.1213872832369942,0.8684121047262835,19.31911282335672,0.013799666904591959,0.13157268617654055,0.8546276469188675,0.0001422070054104,0.0001508569985162,100.0,100.0,0,0,stay100,0,100->100,12.00865635888502,19.31911282335672,0.4459469518629109,positive_total,Positive total,positive,sum,log1p
APGE,12.123482260330555,0.7949790794979079,0.18828451882845182,0.016736401673640162,4.30902290631274,0.7845891868880374,0.19625372498935717,0.019157088122605356,15.503093162399685,0.012269938650306744,0.11697341513292435,0.870756646216769,8.396082521155133,0.010487218702206676,0.11907362901463843,0.870439152283155,0.0001552430039737,0.0001160449974122,100.0,100.0,0,0,stay100,0,100->100,15.503093162399685,8.396082521155133,-0.5632549783834819,positive_total,Positive total,positive,sum,log1p
API,14.837998677540227,0.6791443850267379,0.2914438502673797,0.029411764705882346,4.6271827804342305,0.4440298507462687,0.4664179104477612,0.08955223880597013,28.882521489971353,0.017857142857142856,0.10851648351648348,0.8736263736263736,13.795220304354292,0.010012515644555695,0.1151439299123905,0.8748435544430537,0.0001339989976258,0.0001354859996354,100.0,100.0,0,0,stay100,0,100->100,28.882521489971353,13.795220304354292,-0.7029695677175698,positive_total,Positive total,positive,sum,log1p
APLD,0.3841296828366587,0.7857119763770196,0.19229235593969232,0.021995667683288096,0.351925733427405,0.7465753424657535,0.22596951572448382,0.027455141809762558,0.799754431218697,0.011216936694445883,0.09805372948910393,0.8907293338164503,0.795523265562188,0.012401737779636516,0.10447162451669066,0.8831266377036727,0.0001449269984732,0.0001598700036993,100.0,100.0,0,0,stay100,0,100->100,0.799754431218697,0.795523265562188,-0.0023537361877284946,positive_total,Positive total,positive,sum,log1p
APLM,2.3211875843454792,0.627906976744186,0.34883720930232553,0.023255813953488344,4.0789759166847475,0.6808510638297872,0.3191489361702128,0.0,5.748987854251011,0.004694835680751161,0.09859154929577466,0.8967136150234742,16.05554350184422,0.0,0.1081081081081081,0.8918918918918919,0.0001363330011372,0.0001429309995728,100.0,100.0,0,0,stay100,0,100->100,5.748987854251011,16.05554350184422,0.9270827368357053,positive_total,Positive total,positive,sum,log1p
APLS,1.9371965199874357,0.7397383043556194,0.2354663320786282,0.0247953635657525,1.8040044001067839,0.7465542256075445,0.22869060573086689,0.024755168661588656,3.0814353200469324,0.015287533335837412,0.12327686586785859,0.861435600796304,3.564822623061936,0.014317180616740087,0.11279368575624081,0.872889133627019,0.0001406890005455,0.0001349289959762,100.0,100.0,0,0,stay100,0,100->100,3.0814353200469324,3.564822623061936,0.11193093676561405,positive_total,Positive total,positive,sum,log1p
APLT,19.168610275755007,0.73943661971831,0.23661971830985917,0.023943661971830982,8.746885922950867,0.7173489278752435,0.24756335282651068,0.03508771929824561,28.023968262300983,0.017341040462427747,0.13102119460500966,0.8516377649325626,18.022336102454314,0.009460737937559131,0.11163670766319775,0.8789025543992433,0.0001202659987029,0.0001171199983218,100.0,100.0,0,0,stay100,0,100->100,28.023968262300983,18.022336102454314,-0.42250810738573197,positive_total,Positive total,positive,sum,log1p
APOG,6.838952293497747,0.6751918158567776,0.2915601023017903,0.03324808184143223,11.953262238941038,0.7234468937875752,0.25250501002004005,0.024048096192384766,20.586820586820583,0.012744265080713678,0.12149532710280375,0.8657604078164827,18.373050375286123,0.018252933507170794,0.16101694915254236,0.8207301173402868,0.0001388800010317,0.000148742001329,100.0,100.0,0,0,stay100,0,100->100,20.586820586820583,18.373050375286123,-0.10820002606578427,positive_total,Positive total,positive,sum,log1p
APPN,3.207845179935898,0.7212728344136712,0.24337065409546257,0.03535651149086622,3.939437428243399,0.6867523260965883,0.2778023925564909,0.035445281346920675,7.897688368752021,0.010770703685974142,0.10555289612254669,0.8836764001914792,8.648609861296428,0.013521695257315837,0.1253279515640767,0.8611503531786076,0.0001565580023452,0.0001537839998491,100.0,100.0,0,0,stay100,0,100->100,7.897688368752021,8.648609861296428,0.08102233999632436,positive_total,Positive total,positive,sum,log1p
APPS,2.6882861897142356,0.6894022735606894,0.28016134946828014,0.030436376971030427,3.148641644929825,0.6144945188794154,0.3398294762484774,0.04567600487210719,7.316633700058326,0.011721907841552135,0.10738345459444895,0.8808946375639989,9.750817761551865,0.010029498525073744,0.11170108161258606,0.8782694198623401,0.0001185310029541,0.0001202890052809,100.0,100.0,0,0,stay100,0,100->100,7.316633700058326,9.750817761551865,0.25672425292174683,positive_total,Positive total,positive,sum,log1p
APPX,3.1725338840201527,0.8024464831804281,0.17737003058103976,0.020183486238532087,1.1059860568024955,0.8173228346456695,0.16850393700787403,0.01417322834645661,4.546328373247228,0.008962868117797685,0.10413999146393513,0.8868971404182673,2.0970192321105583,0.009136212624584701,0.10880398671096347,0.8820598006644518,0.0001160370011348,0.0001242549988091,100.0,100.0,0,0,stay100,0,100->100,4.546328373247228,2.0970192321105583,-0.5826960435768112,positive_total,Positive total,positive,sum,log1p
APVO,11.304361785811754,0.6717791411042945,0.29294478527607365,0.0352760736196319,54.266551563848864,0.6475770925110131,0.29955947136563876,0.05286343612334801,23.302242699587417,0.017857142857142856,0.12797619047619047,0.8541666666666667,104.46908825287204,0.011441647597254004,0.14187643020594964,0.8466819221967964,0.0001164790010079,0.0001167919981526,100.0,100.0,0,0,stay100,0,100->100,23.302242699587417,104.46908825287204,1.4678492693881693,positive_total,Positive total,positive,sum,log1p
AQMS,5.884656974648564,0.7386990077177509,0.2304299889746417,0.030871003307607486,3.594453386584495,0.5086206896551724,0.45258620689655166,0.038793103448275856,8.02571188273459,0.011317704122877921,0.08649959579628133,0.9021827000808408,7.870613449935014,0.005905511811023622,0.0767716535433071,0.9173228346456693,0.0001162710032076,0.0001155159989139,100.0,100.0,0,0,stay100,0,100->100,8.02571188273459,7.870613449935014,-0.017333426068618873,positive_total,Positive total,positive,sum,log1p
AQST,2.696764598617933,0.6843702579666161,0.2830045523520486,0.03262518968133533,2.5333809518323522,0.6780354706684856,0.2919508867667121,0.03001364256480216,9.602364386429407,0.008736415938632005,0.08225015981248668,0.9090134242488813,7.6675383924148335,0.010592742844264142,0.10288483209375707,0.8865224250619789,0.0001338069996563,0.0001199310063384,100.0,100.0,0,0,stay100,0,100->100,9.602364386429407,7.6675383924148335,-0.2014922035330704,positive_total,Positive total,positive,sum,log1p
ARAI,26.103770544634227,0.7833333333333332,0.20833333333333331,0.008333333333333328,24.853860108849023,0.6788321167883212,0.29197080291970806,0.029197080291970802,55.90557524975829,0.01556420233463035,0.10505836575875487,0.8793774319066148,44.99092924813546,0.024193548387096777,0.125,0.8508064516129031,0.000116577000881,0.0001167520022136,100.0,100.0,0,0,stay100,0,100->100,55.90557524975829,44.99092924813546,-0.21294913284541428,positive_total,Positive total,positive,sum,log1p
ARAY,17.176525841641226,0.6677852348993288,0.3154362416107383,0.016778523489932883,18.194595531253313,0.7999999999999999,0.18285714285714283,0.017142857142857137,34.00721559251115,0.01864406779661017,0.1271186440677966,0.8542372881355932,37.844758705006875,0.030219780219780227,0.10164835164835168,0.8681318681318682,0.0001153720004367,0.0001916600012918,100.0,100.0,0,0,stay100,0,100->100,34.00721559251115,37.844758705006875,0.10401895661686744,positive_total,Positive total,positive,sum,log1p
ARBB,25.419021000804726,0.5220588235294118,0.463235294117647,0.014705882352941178,6.7074793718392325,0.642857142857143,0.2857142857142857,0.07142857142857142,36.072581273200825,0.04145077720207254,0.1606217616580311,0.7979274611398963,31.141868512110726,0.0,0.07692307692307691,0.9230769230769231,-7.33300039428e-05,0.0001148570008808,100.0,100.0,0,0,stay100,0,100->100,36.072581273200825,31.141868512110726,-0.14271815186691184,positive_total,Positive total,positive,sum,log1p
ARBE,2.3849465306731874,0.5757575757575758,0.3825757575757577,0.041666666666666664,3.624108198012868,0.49565217391304345,0.42608695652173917,0.07826086956521738,7.823347331677956,0.012702078521939952,0.1258660508083141,0.8614318706697459,17.096336499321573,0.01751152073732719,0.12350230414746544,0.8589861751152074,0.0001691590005066,0.0001336439963779,100.0,100.0,0,0,stay100,0,100->100,7.823347331677956,17.096336499321573,0.718308200349103,positive_total,Positive total,positive,sum,log1p
ARBK,4.606149228460384,0.7293233082706767,0.25563909774436094,0.015037593984962405,4.147634086503924,0.8352941176470589,0.15294117647058822,0.01176470588235292,6.545580482548967,0.005291005291005283,0.08465608465608465,0.9100529100529101,6.831397318947639,0.007142857142857131,0.057142857142857155,0.9357142857142857,0.0001388429955113,0.0001377200023853,100.0,100.0,0,0,stay100,0,100->100,6.545580482548967,6.831397318947639,0.037178925845335886,positive_total,Positive total,positive,sum,log1p
ARCB,6.304564861822121,0.7479784366576819,0.22911051212938005,0.022911051212938002,5.215510041391291,0.7061068702290076,0.2633587786259542,0.03053435114503816,9.856193045436202,0.008620689655172408,0.14568965517241378,0.8456896551724138,9.629782376042124,0.01860465116279069,0.13540051679586565,0.8459948320413437,0.0001466729954699,0.0001601480034878,100.0,100.0,0,0,stay100,0,100->100,9.856193045436202,9.629782376042124,-0.021075985223389715,positive_total,Positive total,positive,sum,log1p
ARCC,1.0513192198927908,0.6234309623430963,0.35146443514644354,0.025104602510460188,1.815791263346406,0.682247191011236,0.2804494382022472,0.037303370786516826,4.0175936715568294,0.012043795620437933,0.08321167883211679,0.9047445255474453,5.666084827601841,0.01296269624081809,0.09952470113783667,0.8875126026213452,0.0001394290011376,0.0001506710032117,100.0,100.0,0,0,stay100,0,100->100,4.0175936715568294,5.666084827601841,0.28408223473333405,positive_total,Positive total,positive,sum,log1p
ARCT,4.614267017456812,0.6710709318497914,0.2809457579972183,0.047983310152990254,4.077947018989764,0.6525073746312684,0.30442477876106194,0.0430678466076696,10.220055946175204,0.01444270015698587,0.13783359497645212,0.847723704866562,10.4053810366553,0.014104046242774556,0.14543352601156068,0.8404624277456647,0.0001426840026397,0.0001337409994448,100.0,100.0,0,0,stay100,0,100->100,10.220055946175204,10.4053810366553,0.016382378420687793,positive_total,Positive total,positive,sum,log1p
ARDX,1.8590077268625063,0.6866952789699572,0.28331980048718247,0.02998492054286041,3.8600945505086184,0.7243397121619485,0.2445041910485529,0.03115609678949865,3.695481373286881,0.014617067833698032,0.12035010940919036,0.8650328227571117,8.26840433213486,0.01373301831069108,0.12522150029533374,0.8610454813939753,0.0001171399999293,0.0001168340022559,100.0,100.0,0,0,stay100,0,100->100,3.695481373286881,8.26840433213486,0.6800105959793972,positive_total,Positive total,positive,sum,log1p
AREB,40.451523117365085,0.8287461773700305,0.1559633027522936,0.01529051987767584,25.894623269196185,0.665,0.32000000000000006,0.015000000000000001,60.2443173032318,0.010266940451745378,0.10882956878850102,0.8809034907597536,27.318827549001977,0.018957345971563982,0.11848341232227488,0.8625592417061612,0.0001152940021711,-9.46210057009e-05,100.0,100.0,0,0,stay100,0,100->100,60.2443173032318,27.318827549001977,-0.7713441985352296,positive_total,Positive total,positive,sum,log1p
AREC,1.5699124565950997,0.6136251844564682,0.34161337924249874,0.04476143630103294,0.5847711563133384,0.6724790483914572,0.28922231233666756,0.03829863927187521,4.488883969595334,0.015224496817478051,0.1267847927060038,0.8579907104765181,1.435606074744911,0.0156737510553169,0.12647285541239947,0.8578533935322836,0.0001179570026579,0.0001168870003311,100.0,100.0,0,0,stay100,0,100->100,4.488883969595334,1.435606074744911,-0.8125293237333173,positive_total,Positive total,positive,sum,log1p
ARHS,3.377616437844091,0.6237088047220856,0.34333497294638465,0.032956222331529755,3.818713003864413,0.6601021152443473,0.3012399708242159,0.038657913931436916,7.833478359289172,0.01569459172852598,0.11240721102863202,0.8718981972428421,10.004972363151696,0.014476614699331845,0.1144209354120267,0.8711024498886414,0.0001627569945412,0.0001486990004195,100.0,100.0,0,0,stay100,0,100->100,7.833478359289172,10.004972363151696,0.21979834145398724,positive_total,Positive total,positive,sum,log1p
ARKO,24.4932958786581,0.7355371900826446,0.23760330578512398,0.026859504132231406,15.583007351355135,0.593939393939394,0.36363636363636365,0.04242424242424242,45.798414814433016,0.008839779005524859,0.09723756906077348,0.8939226519337017,39.69731771729055,0.019825535289452814,0.14908802537668517,0.8310864393338621,0.000157909002155,0.000128185005451,100.0,100.0,0,0,stay100,0,100->100,45.798414814433016,39.69731771729055,-0.1396871443387484,positive_total,Positive total,positive,sum,log1p
ARLP,13.227189222290264,0.5384615384615384,0.3974358974358974,0.0641025641025641,25.708032329590154,0.7295673076923076,0.2536057692307693,0.016826923076923076,34.424607847755425,0.027093596059113306,0.12807881773399016,0.8448275862068967,38.191259566554606,0.02427184466019417,0.14563106796116507,0.8300970873786407,0.0001513579991296,0.0001411710036336,100.0,100.0,0,0,stay100,0,100->100,34.424607847755425,38.191259566554606,0.10104703610770649,positive_total,Positive total,positive,sum,log1p
ARM,1.6302378577406784,0.7903499830105335,0.18779023671990033,0.02185978026956617,1.798677988015575,0.7239782016348775,0.2453678474114441,0.03065395095367847,3.2333327813905335,0.01147849922905602,0.10610473416709496,0.882416766603849,4.281784807165686,0.01327762834086876,0.11560693641618498,0.8711154352429463,0.0001534959956188,0.0001502670056652,100.0,100.0,0,0,stay100,0,100->100,3.2333327813905335,4.281784807165686,0.22127449784226982,positive_total,Positive total,positive,sum,log1p
ARMG,2.014626893513362,0.75,0.2303921568627451,0.01960784313725488,3.2191284377519525,0.7868852459016393,0.1912568306010929,0.021857923497267742,2.5182836168917033,0.007843137254901931,0.12156862745098035,0.8705882352941177,5.769803975861423,0.012195121951219502,0.1524390243902439,0.8353658536585366,0.0001478939957451,0.0001568149964441,100.0,100.0,0,0,stay100,0,100->100,2.5182836168917033,5.769803975861423,0.6544988698313516,positive_total,Positive total,positive,sum,log1p
AROW,10.1943427690436,0.711111111111111,0.26666666666666666,0.022222222222222213,20.203327010323697,0.7710280373831775,0.19626168224299065,0.03271028037383177,13.909614355983933,0.013029315960912046,0.1335504885993485,0.8534201954397393,22.280304553441088,0.0,0.09322033898305083,0.9067796610169491,0.0001520789955975,0.000131542001327,100.0,100.0,0,0,stay100,0,100->100,13.909614355983933,22.280304553441088,0.4456014413178151,positive_total,Positive total,positive,sum,log1p
ARQ,4.8850358085186585,0.5581395348837209,0.4263565891472868,0.01550387596899224,7.2345765206479795,0.6619718309859156,0.2957746478873239,0.04225352112676056,13.026762156049756,0.017441860465116275,0.10465116279069768,0.877906976744186,16.22684944948156,0.010989010989010985,0.13186813186813184,0.8571428571428572,0.0001167919981526,0.0001164940040325,100.0,100.0,0,0,stay100,0,100->100,13.026762156049756,16.22684944948156,0.20550209376612782,positive_total,Positive total,positive,sum,log1p
ARQQ,4.349491675261529,0.6893977103036337,0.27277252364360377,0.03782976605276255,3.5094337346248126,0.7124587458745876,0.264026402640264,0.023514851485148494,11.076156998824283,0.011532447224394055,0.10672400312744332,0.8817435496481627,6.787221678185281,0.013438566552901014,0.12627986348122866,0.8602815699658702,0.0001496370023232,0.0001156049984274,100.0,100.0,0,0,stay100,0,100->100,11.076156998824283,6.787221678185281,-0.4387488687404022,positive_total,Positive total,positive,sum,log1p
ARQT,2.0889330823953105,0.7164581800343389,0.25288202109394164,0.03065979887171937,1.6948230978660879,0.6526543878656555,0.3024918743228602,0.04485373781148424,5.332748472300808,0.011817832436587232,0.09992313604919292,0.8882590315142198,3.677931381393037,0.019570644033949067,0.13739390913629557,0.8430354468297554,0.0001604719946044,0.0001468410046072,100.0,100.0,0,0,stay100,0,100->100,5.332748472300808,3.677931381393037,-0.3028783400649431,positive_total,Positive total,positive,sum,log1p
ARRY,1.5874863632314296,0.6613597246127366,0.30120481927710846,0.0374354561101549,1.9973812736970633,0.6412628192238086,0.32073195254373615,0.03800522823245522,3.5736658736255436,0.014272061165976416,0.1245619624084103,0.8611659764256132,5.28524837735364,0.012386959495402382,0.11459837373660611,0.8730146667679914,0.0001334549961029,0.0001483470041421,100.0,100.0,0,0,stay100,0,100->100,3.5736658736255436,5.28524837735364,0.3178903164530864,positive_total,Positive total,positive,sum,log1p
ARTV,15.221987315010571,0.611111111111111,0.3333333333333333,0.05555555555555556,15.58687379396394,0.7696335078534031,0.20287958115183247,0.0274869109947644,29.260042283298098,0.017341040462427744,0.16184971098265896,0.8208092485549132,29.990450886291878,0.013605442176870748,0.12789115646258503,0.8585034013605441,0.0001361760005238,0.0001161800028057,100.0,100.0,0,0,stay100,0,100->100,29.260042283298098,29.990450886291878,0.023851015413983045,positive_total,Positive total,positive,sum,log1p
ARVN,4.782803403493059,0.7213993871297243,0.2517875383043922,0.026813074565883544,4.770474649165425,0.7718825747374092,0.2063021815243738,0.02181524373821707,9.332329112893376,0.010993325480957987,0.1147755529380971,0.8742311215809448,8.276702852120566,0.012418503570319773,0.11875194039118288,0.8688295560384974,0.0001289339998038,0.000134504000016,100.0,100.0,0,0,stay100,0,100->100,9.332329112893376,8.276702852120566,-0.10777154091348251,positive_total,Positive total,positive,sum,log1p
ARWR,3.3202534403802946,0.7480916030534351,0.22748091603053436,0.024427480916030513,1.8790300468742231,0.711127220007249,0.26042044218919896,0.028452337803551976,6.477451177454381,0.01284726751010825,0.11321246902308596,0.8739402634668058,4.657052359741189,0.011845568879789395,0.10675636150921321,0.8813980696109974,0.000147401005961,0.0001418809988535,100.0,100.0,0,0,stay100,0,100->100,6.477451177454381,4.657052359741189,-0.2789890101783983,positive_total,Positive total,positive,sum,log1p
ASLE,9.049354542048436,0.573170731707317,0.38211382113821135,0.04471544715447154,9.31132328842838,0.5801354401805868,0.36343115124153497,0.056433408577878104,22.145168432167306,0.019933554817275746,0.08471760797342194,0.8953488372093024,22.15380303838264,0.017077798861480076,0.1679316888045541,0.8149905123339659,0.0001482599982409,0.0001506929984316,100.0,100.0,0,0,stay100,0,100->100,22.145168432167306,22.15380303838264,0.0003729934398619683,positive_total,Positive total,positive,sum,log1p
ASMB,24.51050610519049,0.8593155893536122,0.12927756653992398,0.011406844106463875,10.366074664733599,0.7762237762237763,0.1958041958041958,0.027972027972027972,36.439573715321224,0.005115089514066497,0.1125319693094629,0.8823529411764706,25.95143167814426,0.002793296089385471,0.11173184357541897,0.8854748603351955,0.0001564550038892,0.0001834909999161,100.0,100.0,0,0,stay100,0,100->100,36.439573715321224,25.95143167814426,-0.3286918462985473,positive_total,Positive total,positive,sum,log1p
ASND,10.555944405559444,0.7740835464620631,0.2028985507246377,0.02301790281329923,7.623899092086341,0.7125307125307125,0.26289926289926296,0.02457002457002457,26.574342565743425,0.010836437521164916,0.10599390450389434,0.8831696579749407,15.060478796160732,0.014614427860696513,0.13712686567164178,0.8482587064676617,0.0001663069997448,0.0001408309981343,100.0,100.0,0,0,stay100,0,100->100,26.574342565743425,15.060478796160732,-0.5405242021422083,positive_total,Positive total,positive,sum,log1p
