status,outcome,display_name,side,family,transform,coef_to40,se_to40,t_to40,p_value_to40,ci_to40_low,ci_to40_high,coef_to10,se_to10,t_to10,p_value_to10,ci_to10_low,ci_to10_high,n_obs,n_stay100,n_to40,n_to10,r2,mean_delta_stay100,mean_delta_to40,mean_delta_to10,analysis_sample_csv,group_summary_csv,boxplot_png,regression_json
ok,negative_total,Negative total,negative,sum,log1p,-0.024670758262742707,0.02725027402667406,-0.9053398229534726,0.3652853853435819,-0.07808031392387114,0.028738797398385727,-0.011179391720009223,0.052309598440958074,-0.21371587726155877,0.8307686291279173,-0.11370432071003961,0.09134553727002118,2004,1937,63,4,8.865813225522601e-05,-0.019111804057537363,-0.043782562320280036,-0.03029119577754702,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/analysis_sample__negative_total.csv,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/group_summary__negative_total.csv,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/boxplot__negative_total.png,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/regression__negative_total.json
ok,positive_total,Positive total,positive,sum,log1p,-0.06594116126092919,0.03002461867454633,-2.196236427702959,0.028075025293671146,-0.12478833251258874,-0.007093990009269649,-0.1593888443576103,0.02330511318153058,-6.83922206753867,7.962437571174613e-12,-0.2050660268490399,-0.11371166186618069,2004,1937,63,4,0.0009034362489979131,-0.00456025850311911,-0.07050141976404826,-0.1639491028607297,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/analysis_sample__positive_total.csv,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/group_summary__positive_total.csv,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/boxplot__positive_total.png,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/regression__positive_total.json
ok,negative_near_zero_share,Negative near-zero share,negative,share,signed,-0.0006866050691985635,0.0007492701876654325,-0.916365125026367,0.3594754206748879,-0.0021551476517123786,0.0007819375133152517,-0.003814238467160471,0.002995999033913227,-1.273110713316386,0.20297875783824648,-0.009686288671347191,0.0020578117370262496,2002,1935,63,4,0.00017233797150695285,0.0009507170456980439,0.0002641119764994788,-0.002863521421462437,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/analysis_sample__negative_near_zero_share.csv,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/group_summary__negative_near_zero_share.csv,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/boxplot__negative_near_zero_share.png,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/regression__negative_near_zero_share.json
ok,negative_mid_range_share,Negative mid-range share,negative,share,signed,0.0009748688550603769,0.003743803062806524,0.2603953356268615,0.7945588405232497,-0.006362850313251156,0.00831258802337191,-0.002021360769107302,0.014718236998032114,-0.13733715317789527,0.8907643046651429,-0.03086857520117517,0.026825853662960565,2002,1935,63,4,6.358673071082954e-06,0.005780038273840628,0.006754907128900991,0.003758677504733264,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/analysis_sample__negative_mid_range_share.csv,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/group_summary__negative_mid_range_share.csv,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/boxplot__negative_mid_range_share.png,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/regression__negative_mid_range_share.json
ok,negative_far_from_zero_share,Negative far-from-zero share,negative,share,signed,-0.00028826378586179684,0.00419144421270496,-0.06877433439004667,0.9451692478925255,-0.00850334348597236,0.007926815914248767,0.005835599236267728,0.0170614002358757,0.3420351879441276,0.7323244113470536,-0.027604130751871823,0.03927532922440728,2002,1935,63,4,1.017873186215379e-05,-0.00673075531953867,-0.0070190191054004605,-0.0008951560832708705,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/analysis_sample__negative_far_from_zero_share.csv,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/group_summary__negative_far_from_zero_share.csv,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/boxplot__negative_far_from_zero_share.png,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/regression__negative_far_from_zero_share.json
ok,positive_near_zero_share,Positive near-zero share,positive,share,signed,-0.00028989957092713487,0.0006330287706793129,-0.4579563905382044,0.6469837723540233,-0.001530613162636253,0.0009508140207819833,0.000418362446863018,0.0017543700867538369,0.2384687529853672,0.8115175478609188,-0.003020139738728912,0.0038568646324549484,2003,1936,63,4,5.184915985068095e-05,0.0004085786778367495,0.0001186791069096107,0.0008269411246997595,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/analysis_sample__positive_near_zero_share.csv,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/group_summary__positive_near_zero_share.csv,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/boxplot__positive_near_zero_share.png,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/regression__positive_near_zero_share.json
ok,positive_mid_range_share,Positive mid-range share,positive,share,signed,0.0002966018463046279,0.001628313602504907,0.18215277809406746,0.8554628305551668,-0.0028948341701416592,0.0034880378627509152,0.012627345472956101,0.009917620485006972,1.2732232990812236,0.2029388151025756,-0.006810833489994226,0.03206552443590643,2003,1936,63,4,0.0002573008372797059,0.004906035143095583,0.005202636989400171,0.017533380616051596,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/analysis_sample__positive_mid_range_share.csv,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/group_summary__positive_mid_range_share.csv,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/boxplot__positive_mid_range_share.png,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/regression__positive_mid_range_share.json
ok,positive_far_from_zero_share,Positive far-from-zero share,positive,share,signed,-6.702275377484871e-06,0.0018876647623464289,-0.0035505644387585663,0.9971670654044155,-0.003706457224461846,0.003693052673706876,-0.013045707919819122,0.011391756565937593,-1.1451884390531128,0.2521311063420676,-0.03537314050970449,0.009281724670066245,2003,1936,63,4,0.00023439838836591953,-0.0053146138209323335,-0.005321316096309771,-0.018360321740751362,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/analysis_sample__positive_far_from_zero_share.csv,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/group_summary__positive_far_from_zero_share.csv,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/boxplot__positive_far_from_zero_share.png,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/regression__positive_far_from_zero_share.json
ok,mode_position_sec,Mode position (sec),overall,mode,signed,0.0003834649082415601,0.000515983085667713,0.7431734079913368,0.45737670074454184,-0.0006278433562990026,0.0013947731727821228,0.0004178146772864087,0.0005171858359462687,0.8078617940531073,0.41917014739067915,-0.0005958509344825187,0.001431480289055336,2004,1937,63,4,9.655019093335326e-06,-0.00038663817752590323,-3.17326928434127e-06,3.117649976049999e-05,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/analysis_sample__mode_position_sec.csv,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/group_summary__mode_position_sec.csv,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/boxplot__mode_position_sec.png,output/cross_k_sum_share_round_lot_effects/cross_k_summary_QZ/regression__mode_position_sec.json
