group_label,group_order,outcome,display_name,side,family,transform,actual_transition,n_obs,mean_delta,median_delta,std_delta,mean_y_pre,mean_y_post
stay100,0,negative_total,Negative total,negative,sum,log1p,100->100,1937,-0.019111804057537363,0.004570703610441873,0.46642016978267026,7.7138667417355515,7.380857619123939
to40,1,negative_total,Negative total,negative,sum,log1p,100->40,63,-0.043782562320280036,-0.03588121739545913,0.2006980840031419,2.59089561717464,2.4594037984172474
to10,2,negative_total,Negative total,negative,sum,log1p,100->10,4,-0.03029119577754702,-0.05563914356243199,0.11820759403873844,1.7731061464374656,1.7309276221673302
