symbol,negative_total_20251031,negative_far_from_zero_share_20251031,negative_mid_range_share_20251031,negative_near_zero_share_20251031,negative_total_20251103,negative_far_from_zero_share_20251103,negative_mid_range_share_20251103,negative_near_zero_share_20251103,positive_total_20251031,positive_near_zero_share_20251031,positive_mid_range_share_20251031,positive_far_from_zero_share_20251031,positive_total_20251103,positive_near_zero_share_20251103,positive_mid_range_share_20251103,positive_far_from_zero_share_20251103,mode_position_sec_20251031,mode_position_sec_20251103,mean_close_202509,n_close_obs_202509,round_lot_20251031,round_lot_20251103,y_pre,y_post,delta_y,display_name,side,family,transform,running,D_rule,expected_post_round_lot,rule_consistent,D_actual
CNX,2.103732028240316,0.6254528985507246,0.2961956521739131,0.07835144927536226,2.039998468469618,0.5610438024231129,0.3289841565703635,0.10997204100652376,3.935922558270265,0.04478334543694021,0.30936819172113295,0.6458484628419269,5.465979121015986,0.039999999999999994,0.30469565217391303,0.655304347826087,6.56760021229e-05,6.30260037723e-05,30.416190476190476,21.0,100.0,100.0,3.935922558270265,5.465979121015986,0.27001485294354666,Positive total,positive,sum,log1p,-219.58380952380952,0,100.0,True,0
CODI,10.125899829109944,0.6348373557187829,0.3001049317943337,0.06505771248688352,7.952569169960475,0.6023856858846918,0.31411530815109345,0.08349900596421471,20.28367552336924,0.03614457831325301,0.2462022001047669,0.7176532215819801,16.727272727272727,0.03213610586011342,0.2570888468809074,0.7107750472589792,5.27730007888e-05,6.73309987178e-05,7.067142857142857,21.0,100.0,100.0,20.28367552336924,16.727272727272727,-0.18283608575618704,Positive total,positive,sum,log1p,-242.93285714285713,0,100.0,True,0
COF,0.8892697804552214,0.576923076923077,0.36813186813186816,0.05494505494505484,0.8822075132235558,0.6028636021100228,0.3172569706103994,0.07987942727957792,2.1903677951871936,0.02390057361376671,0.22434671765455708,0.7517527087316763,1.7132243870211785,0.02483507954986414,0.22506790842064414,0.7500970120294917,7.47899975976e-05,1.17590025183e-05,223.64952380952383,21.0,100.0,100.0,2.1903677951871936,1.7132243870211785,-0.16199846811085095,Positive total,positive,sum,log1p,-26.350476190476172,0,100.0,True,0
COHR,1.1044031194884725,0.667993806679938,0.27538155275381554,0.05662464056624637,1.8582170770534876,0.6672158154859967,0.28720483250961015,0.04557935200439317,1.8768257392236083,0.026421970584407106,0.2049980476376415,0.7685799817779514,3.437854658206041,0.015434847135648539,0.18195310181062632,0.8026120510537251,-9.51500260271132e-06,0.0001058519992511,103.26904761904763,21.0,100.0,100.0,1.8768257392236083,3.437854658206041,0.4334835621570128,Positive total,positive,sum,log1p,-146.73095238095237,0,100.0,True,0
COLD,3.3498335280830727,0.6634573304157548,0.28008752735229764,0.05645514223194748,2.406638339332593,0.6136805285658764,0.32141469102215314,0.06490478041197045,8.011746271761048,0.020128087831655993,0.25233302836230553,0.7275388838060385,7.672621180546157,0.022065098134828716,0.31256857247348535,0.665366329391686,6.74290058668e-05,6.43349994788e-05,13.174761904761905,21.0,100.0,100.0,8.011746271761048,7.672621180546157,-0.03835779495644287,Positive total,positive,sum,log1p,-236.8252380952381,0,100.0,True,0
COMP,1.3643366654998144,0.6756637168141594,0.2725663716814159,0.05176991150442472,1.4273754611470493,0.6594618438464932,0.27415086016762247,0.0663872959858844,2.8648051531545886,0.025497840059003244,0.23337899062269515,0.7411231693183016,3.6868094454109164,0.021262061309879596,0.21296217231662537,0.765775766373495,6.54859977657e-05,5.57969979126e-05,8.896666666666667,21.0,100.0,100.0,2.8648051531545886,3.6868094454109164,0.1928407945185293,Positive total,positive,sum,log1p,-241.10333333333332,0,100.0,True,0
CON,6.06726471749032,0.5126582278481012,0.33544303797468356,0.1518987341772152,6.803648521439931,0.6431297709923665,0.2786259541984733,0.07824427480916031,16.281773672252505,0.051886792452830184,0.22877358490566035,0.7193396226415094,13.34761580160353,0.021400778210116735,0.23929961089494164,0.7392996108949417,-1.1699739843606949e-07,-4.830006218980998e-06,21.685714285714283,21.0,100.0,100.0,16.281773672252505,13.34761580160353,-0.18606861900654126,Positive total,positive,sum,log1p,-228.31428571428572,0,100.0,True,0
CONY,0.4828138613824754,0.41655172413793107,0.4537931034482759,0.129655172413793,0.6527214308005397,0.5272727272727272,0.3333333333333334,0.13939393939393932,3.0960022642305227,0.020864702086470184,0.20068832006883197,0.7784469778446979,4.687726639385695,0.02447257383966244,0.16455696202531642,0.8109704641350212,6.27249974058e-05,4.79160007671e-05,6.89227619047619,21.0,100.0,100.0,3.0960022642305227,4.687726639385695,0.3282991916386213,Positive total,positive,sum,log1p,-243.1077238095238,0,100.0,True,0
COOK,10.107496132998842,0.7777777777777778,0.16666666666666669,0.05555555555555556,9.827115559599637,0.8599999999999999,0.09999999999999999,0.039999999999999994,30.603252180468722,0.018348623853211007,0.3119266055045872,0.6697247706422017,9.040946314831665,0.021739130434782608,0.34782608695652184,0.6304347826086957,6.13640004303e-05,7.88760007708e-05,1.3147619047619048,21.0,100.0,100.0,30.603252180468722,9.040946314831665,-1.1465886681134903,Positive total,positive,sum,log1p,-248.6852380952381,0,100.0,True,0
COP,0.5600841105941717,0.622143219908583,0.31297613001523616,0.0648806500761808,0.672220434603499,0.602532878714077,0.33024841695080365,0.0672187043351193,1.4406734378526316,0.023594451848561102,0.2568241275482502,0.7195814206031887,1.7250820066773185,0.025054569611843935,0.2674860017082661,0.70745942867989,5.6183002016e-05,6.57650016364e-05,94.25857142857143,21.0,100.0,100.0,1.4406734378526316,1.7250820066773185,0.11022452151160667,Positive total,positive,sum,log1p,-155.74142857142857,0,100.0,True,0
COPX,1.1628443542060816,0.6035714285714286,0.3142857142857143,0.08214285714285711,1.1324183520485571,0.6091825307950728,0.3169092945128779,0.07390817469204927,2.2260163351945,0.022388059701492498,0.26305970149253727,0.7145522388059701,2.158315828876421,0.0287896592244418,0.24735605170387784,0.7238542890716805,8.60240033944e-05,-2.2750027710571885e-06,53.67333333333334,21.0,100.0,100.0,2.2260163351945,2.158315828876421,-0.021209123319911427,Positive total,positive,sum,log1p,-196.32666666666665,0,100.0,True,0
COR,3.7437452118787533,0.7186796699174793,0.23780945236309076,0.04351087771942984,3.286641332205487,0.688418323249784,0.2610198789974071,0.05056179775280898,6.7769371314804445,0.02113551595524243,0.17861583091587233,0.8002486531288852,5.704041309480223,0.019422310756972108,0.1563745019920319,0.8242031872509961,0.0001683769951341,-4.399997123982757e-06,297.6509523809524,21.0,100.0,40.0,6.7769371314804445,5.704041309480223,-0.14845205070026424,Positive total,positive,sum,log1p,47.65095238095239,1,40.0,True,1
COTY,1.8995164976867183,0.5595854922279793,0.38082901554404147,0.05958549222797924,2.082951592113183,0.6723666210670316,0.29274965800273606,0.03488372093023252,7.898248649707728,0.012149532710280369,0.20716510903426794,0.7806853582554517,5.686087417321284,0.016787772488098218,0.17163618140816833,0.8115760461037334,7.30440006009e-05,6.39780046185e-05,4.156190476190476,21.0,100.0,100.0,7.898248649707728,5.686087417321284,-0.28582561384842053,Positive total,positive,sum,log1p,-245.8438095238095,0,100.0,True,0
COUR,3.0615289435945185,0.5749799518845229,0.3448275862068965,0.08019246190858059,3.3176425545700408,0.5612516644474036,0.3648468708388815,0.07390146471371505,9.103568021530453,0.016450916936353824,0.2068500539374326,0.7766990291262136,9.661363870632064,0.025605852766346585,0.2599451303155007,0.7144490169181528,6.13180018262e-05,6.32390001555e-05,11.412857142857144,21.0,100.0,100.0,9.103568021530453,9.661363870632064,0.05373772246902897,Positive total,positive,sum,log1p,-238.58714285714285,0,100.0,True,0
COWZ,0.1748678313103827,0.4942196531791909,0.3294797687861273,0.17630057803468183,0.1665873942212306,0.4981549815498157,0.31734317343173446,0.18450184501844988,0.6105212145171746,0.024006622516556296,0.3327814569536424,0.6432119205298014,0.9331352930916176,0.029644268774703462,0.32608695652173914,0.6442687747035574,7.03839978086e-05,6.88319996697e-05,57.383848523809526,21.0,100.0,100.0,0.6105212145171746,0.9331352930916176,0.18258532669947536,Positive total,positive,sum,log1p,-192.61615147619048,0,100.0,True,0
CP,1.0552052161782028,0.674942411057077,0.25364729971845407,0.0714102892244689,0.7780729607839187,0.665315852205006,0.26102502979737785,0.07365911799761611,2.45881450936431,0.03317223198594023,0.26318101933216165,0.703646748681898,1.9258001315421764,0.024077819512664928,0.2661562168929982,0.7097659635943369,6.11470022704e-05,7.17970033292e-05,75.21405714285714,21.0,100.0,100.0,2.45881450936431,1.9258001315421764,-0.1673579104868803,Positive total,positive,sum,log1p,-174.78594285714286,0,100.0,True,0
CPA,6.43509190064451,0.7633587786259542,0.19847328244274812,0.03816793893129771,5.999109223175953,0.6072727272727273,0.32363636363636367,0.06909090909090908,19.74738125235949,0.0024875621890547246,0.10447761194029853,0.8930348258706468,17.75736330060082,0.022113022113022112,0.1769041769041769,0.800982800982801,0.0001434290024917,0.0001823340062401,117.7452380952381,21.0,100.0,100.0,19.74738125235949,17.75736330060082,-0.1008336493150006,Positive total,positive,sum,log1p,-132.2547619047619,0,100.0,True,0
CPAY,2.6897321775695997,0.6891766882516189,0.2682701202590194,0.0425531914893617,3.225143425849467,0.6717352415026833,0.2844364937388193,0.04382826475849732,6.2515745570246235,0.014129353233830846,0.15761194029850747,0.8282587064676618,6.101232867327033,0.022222222222222206,0.22174940898345152,0.7560283687943262,0.0002079629994113,8.35570026538e-05,305.71999999999997,21.0,100.0,40.0,6.2515745570246235,6.101232867327033,-0.020950213307102006,Positive total,positive,sum,log1p,55.71999999999997,1,40.0,True,1
CPF,6.512246849918909,0.4482758620689655,0.5172413793103449,0.034482758620689655,2.057373375168086,0.6470588235294117,0.29411764705882354,0.05882352941176469,10.554331101592712,0.06382978723404255,0.1276595744680851,0.8085106382978724,7.382339757956073,0.032786885245901634,0.09836065573770492,0.8688524590163934,-2.7433001378e-05,0.0010283950032317,30.75095238095238,21.0,100.0,100.0,10.554331101592712,7.382339757956073,-0.32093327091238866,Positive total,positive,sum,log1p,-219.24904761904762,0,100.0,True,0
CPK,1.9125283890932758,0.7250000000000001,0.22499999999999998,0.049999999999999954,3.223123868285159,0.8876404494382023,0.06741573033707862,0.04494382022471907,9.419202316284382,0.010152284263959383,0.10152284263959391,0.8883248730964467,14.775668969217355,0.0196078431372549,0.1446078431372549,0.8357843137254902,0.0001894199958769,0.0001085520052583,127.28166666666667,21.0,100.0,100.0,9.419202316284382,14.775668969217355,0.41481833419638914,Positive total,positive,sum,log1p,-122.71833333333333,0,100.0,True,0
CPNG,0.7383056924795525,0.5981430782049757,0.3259135817164623,0.07594334007856204,0.8023804287611453,0.6402003388082786,0.3034543713633351,0.05634528982838617,2.410281147713868,0.022059359731641474,0.23769415882739012,0.7402464814409685,2.2283683027817442,0.022065453773935147,0.2531957778602875,0.7247387683657774,6.41950027784e-05,4.86569988424e-05,31.784761904761904,21.0,100.0,100.0,2.410281147713868,2.2283683027817442,-0.05481789573061735,Positive total,positive,sum,log1p,-218.2152380952381,0,100.0,True,0
CPRI,2.66779756558204,0.6054502369668247,0.31338862559241704,0.08116113744075827,2.643881271389268,0.6577834179357022,0.25972927241962773,0.08248730964467002,4.962609215596922,0.034394904458598725,0.22675159235668793,0.7388535031847134,7.625204106739437,0.024347315928424748,0.2236726312701672,0.751980052801408,-6.761998520232737e-06,7.26040016161e-05,20.79047619047619,21.0,100.0,100.0,4.962609215596922,7.625204106739437,0.3691804540589738,Positive total,positive,sum,log1p,-229.2095238095238,0,100.0,True,0
CPS,5.487260704379779,0.7342007434944239,0.22490706319702602,0.040892193308550186,7.343864420964536,0.6615384615384614,0.24615384615384617,0.09230769230769229,8.944846910299379,0.014823261117445835,0.13226909920182442,0.8529076396807298,7.824040171566063,0.032490974729241874,0.22743682310469313,0.740072202166065,-5.099995178170502e-06,-6.898000719957054e-06,38.22285714285714,21.0,100.0,100.0,8.944846910299379,7.824040171566063,-0.11957468407687388,Positive total,positive,sum,log1p,-211.77714285714285,0,100.0,True,0
CPT,2.319418739666054,0.6173120728929385,0.30599848139711466,0.0766894457099468,1.6562477441709373,0.6853556485355649,0.2552301255230126,0.05941422594142256,6.695846657714759,0.01630720673329825,0.19726459758022094,0.7864281956864808,6.895257344979427,0.013266331658291447,0.14954773869346732,0.8371859296482412,9.19250014703e-05,7.95410014688e-05,108.44476190476192,21.0,100.0,100.0,6.695846657714759,6.895257344979427,0.025581454888777166,Positive total,positive,sum,log1p,-141.55523809523808,0,100.0,True,0
CQP,10.618653311415974,0.578125,0.34375,0.078125,20.414673046251995,0.5795454545454546,0.34659090909090906,0.07386363636363637,31.855959934247924,0.03645833333333333,0.18749999999999997,0.7760416666666667,33.637813542119765,0.020689655172413793,0.28965517241379307,0.689655172413793,2.482993295416236e-06,6.72030000714e-05,53.31,21.0,100.0,100.0,31.855959934247924,33.637813542119765,0.05281280502965613,Positive total,positive,sum,log1p,-196.69,0,100.0,True,0
CQQQ,0.7699767519096644,0.6666666666666667,0.2587991718426501,0.07453416149068315,0.6366588399860118,0.5762711864406781,0.33898305084745756,0.08474576271186439,1.4315509797409498,0.03118040089086858,0.2427616926503341,0.7260579064587973,2.129390018484288,0.04560810810810809,0.3378378378378378,0.6165540540540541,6.28859997959e-05,7.42659976822e-05,55.19095238095238,21.0,100.0,100.0,1.4315509797409498,2.129390018484288,0.2523087862696851,Positive total,positive,sum,log1p,-194.80904761904762,0,100.0,True,0
CR,4.383244362303781,0.758957654723127,0.19218241042345277,0.048859934853420196,4.349008525381041,0.7243066884176182,0.23164763458401305,0.04404567699836867,8.195381967304138,0.03658536585365853,0.1986062717770035,0.7648083623693379,11.997020255170213,0.014784151389710223,0.11354228267297456,0.8716735659373152,0.0001084750037989,0.0001005680023808,182.6547619047619,21.0,100.0,100.0,8.195381967304138,11.997020255170213,0.34601872209267137,Positive total,positive,sum,log1p,-67.3452380952381,0,100.0,True,0
CRBG,1.0801217160713237,0.5278372591006426,0.3854389721627409,0.08672376873661666,0.7910857619074744,0.6509841160220996,0.28453038674033154,0.064485497237569,3.654373257800196,0.023417721518987335,0.24018987341772152,0.7363924050632912,1.7386950533636312,0.027376276512175956,0.2558915946582874,0.7167321288295366,7.17750008334e-05,6.2365004851e-05,33.06666666666666,21.0,100.0,100.0,3.654373257800196,1.7386950533636312,-0.5303257141115756,Positive total,positive,sum,log1p,-216.93333333333334,0,100.0,True,0
CRC,4.2028615227388855,0.6990881458966566,0.20972644376899702,0.09118541033434652,4.294737854313871,0.614609571788413,0.3324937027707808,0.05289672544080602,10.066428206438426,0.027918781725888322,0.27411167512690354,0.6979695431472082,13.24120688584427,0.020424836601307193,0.19362745098039222,0.7859477124183006,8.08469994808e-05,0.0001010990017675,53.663333333333334,21.0,100.0,100.0,10.066428206438426,13.24120688584427,0.252223616200685,Positive total,positive,sum,log1p,-196.33666666666667,0,100.0,True,0
CRCA,1.2789519872163413,0.6299212598425197,0.28796400449943754,0.08211473565804273,0.9499234727245239,0.6909871244635194,0.2632331902718169,0.04577968526466374,2.0759591873489094,0.03742203742203738,0.2404712404712405,0.7221067221067221,1.394308273269473,0.05360623781676412,0.260233918128655,0.686159844054581,-6.854003004264087e-06,5.642999894917011e-06,14.005214238095236,21.0,100.0,100.0,2.0759591873489094,1.394308273269473,-0.25052241549918364,Positive total,positive,sum,log1p,-235.99478576190475,0,100.0,True,0
CRCL,0.8290450981425007,0.6828472755180354,0.25575594781273986,0.06139677666922483,0.7146035288505034,0.6562735351709595,0.27624642265401406,0.06748004217502632,1.318328045549702,0.033421814671814605,0.20282335907335908,0.7637548262548263,1.0621641245212783,0.02969193352249689,0.2277057154438589,0.7426023510336441,-1.6220001270994544e-06,-3.992994606960565e-06,127.4452380952381,21.0,100.0,100.0,1.318328045549702,1.0621641245212783,-0.11709027860061616,Positive total,positive,sum,log1p,-122.5547619047619,0,100.0,True,0
CRGY,1.6247536484074077,0.46515756768752775,0.4447403462050599,0.09010208610741234,1.868937965793766,0.620884289746002,0.32220131702728133,0.05691439322671681,4.802866976650392,0.02447447447447447,0.27627627627627627,0.6992492492492492,5.578683128375936,0.020958083832335314,0.2122596911440277,0.7667822250236369,7.26250000298e-05,5.53070058231e-05,8.931904761904761,21.0,100.0,100.0,4.802866976650392,5.578683128375936,0.12548249110010556,Positive total,positive,sum,log1p,-241.06809523809522,0,100.0,True,0
CRH,1.081406246594451,0.6191551112544341,0.3069977426636568,0.07384714608190898,1.4066251747082226,0.6285350318471338,0.29197452229299353,0.0794904458598726,1.9978640395806544,0.03491010647582475,0.21853726653866293,0.7465526269855123,2.8329610206543943,0.03086654016445285,0.22087286527514233,0.7482605945604048,-9.75099828792736e-06,-2.606000634841621e-06,112.9995238095238,21.0,100.0,100.0,1.9978640395806544,2.8329610206543943,0.2457375686587897,Positive total,positive,sum,log1p,-137.0004761904762,0,100.0,True,0
CRI,3.4776391758148115,0.5697074010327023,0.32185886402753866,0.10843373493975904,2.6259121102496925,0.7068014705882353,0.22794117647058817,0.06525735294117643,7.8052349143933135,0.036042944785276074,0.22392638036809814,0.7400306748466258,5.838310105417284,0.02315006200909466,0.17817279867713928,0.798677139313766,4.74400439998135e-06,-7.83999712439254e-06,29.595714285714287,21.0,100.0,100.0,7.8052349143933135,5.838310105417284,-0.2528057807523487,Positive total,positive,sum,log1p,-220.40428571428572,0,100.0,True,0
CRK,2.537751629595713,0.5499796001631987,0.35781313749490007,0.09220726234190124,1.8452312732741618,0.6390395042602633,0.2916343919442293,0.06932610379550733,5.2877591074440256,0.032308596044644596,0.27060896808302326,0.6970824358723321,4.7217052759575475,0.021341001967610098,0.2081126078401695,0.7705463901922204,-4.5769993448629975e-06,6.63719984004e-05,17.236666666666668,21.0,100.0,100.0,5.2877591074440256,4.7217052759575475,-0.09433785837957442,Positive total,positive,sum,log1p,-232.76333333333332,0,100.0,True,0
CRL,2.8756348516656685,0.686151704940849,0.27070285316631876,0.043145441892832294,3.159239666457456,0.7164750957854407,0.24137931034482757,0.04214559386973177,5.50512976822008,0.025081788440567056,0.21592148309705564,0.7589967284623774,7.344324397023223,0.014421096003296245,0.14791924186238156,0.8376596621343222,9.70719993347e-05,9.00890008779e-05,155.01285714285714,21.0,100.0,100.0,5.50512976822008,7.344324397023223,0.24899053406018856,Positive total,positive,sum,log1p,-94.98714285714286,0,100.0,True,0
CRM,0.58902627603386,0.6712517193947731,0.27433898823169794,0.054409292373528845,0.9507560745562361,0.6737679306916632,0.268143729583866,0.05808833972447087,1.2135219625456877,0.02440652818991096,0.20534124629080114,0.770252225519288,1.5612330257093032,0.0294066770454938,0.1816294758692268,0.7889638470852794,9.29710004129e-05,-4.050998541060835e-06,245.79209523809524,21.0,100.0,100.0,1.2135219625456877,1.5612330257093032,0.14590389797212022,Positive total,positive,sum,log1p,-4.207904761904757,0,100.0,True,0
CRS,3.603336422613531,0.6666666666666667,0.2763157894736842,0.057017543859649106,4.905054898424654,0.6824817518248175,0.2664233576642336,0.051094890510948905,8.376176771864788,0.016981132075471694,0.18679245283018867,0.7962264150943396,8.234763698085185,0.029347826086956515,0.28369565217391307,0.6869565217391305,9.73369969869e-05,7.66020020819e-05,242.30380952380952,21.0,100.0,100.0,8.376176771864788,8.234763698085185,-0.015197060634049464,Positive total,positive,sum,log1p,-7.6961904761904805,0,100.0,True,0
CSAN,4.058550223854411,0.64125,0.28750000000000003,0.07125000000000001,2.9624630590130563,0.48809523809523814,0.4384920634920635,0.07341269841269843,9.238274947048604,0.029654036243822072,0.26688632619439867,0.7034596375617792,10.921143578663212,0.024219590958019375,0.25834230355220666,0.717438105489774,8.17109976196e-05,0.0001095889965654,5.190476190476191,21.0,100.0,100.0,9.238274947048604,10.921143578663212,0.1521804516250569,Positive total,positive,sum,log1p,-244.8095238095238,0,100.0,True,0
CSL,6.15083693371731,0.7442159383033419,0.21979434447300772,0.03598971722365037,3.2493057669720704,0.6878097125867195,0.24677898909811696,0.06541129831516353,14.365129445455466,0.017061089708310398,0.14969730324711064,0.8332416070445788,7.860808104240658,0.02417042195821384,0.19090536665301105,0.7849242113887751,0.0001535650008008,7.69430043874e-05,356.0461904761905,21.0,100.0,40.0,14.365129445455466,7.860808104240658,-0.5504626516317015,Positive total,positive,sum,log1p,106.04619047619047,1,40.0,True,1
CSR,8.28300258843831,0.75,0.1538461538461538,0.09615384615384615,8.292316772001397,0.7910447761194029,0.16417910447761194,0.044776119402985065,64.9897126169775,0.014705882352941178,0.1593137254901961,0.8259803921568628,33.416798931945934,0.018518518518518517,0.137037037037037,0.8444444444444444,9.71740009845e-05,8.60869986354e-05,58.523809523809526,21.0,100.0,100.0,64.9897126169775,33.416798931945934,-0.6509540742131774,Positive total,positive,sum,log1p,-191.47619047619048,0,100.0,True,0
CSTM,4.222855821838637,0.6668878566688786,0.27140013271400126,0.0617120106171201,2.8661933230506444,0.6484322881921282,0.27551701134089396,0.07605070046697797,11.553307600159723,0.02158622362357506,0.2711617754062576,0.7072520009701673,8.262055603003226,0.02638278176348067,0.27053922703077987,0.7030779912057394,6.95069975336e-05,6.37319972156e-05,14.83095238095238,21.0,100.0,100.0,11.553307600159723,8.262055603003226,-0.30405817326328144,Positive total,positive,sum,log1p,-235.16904761904763,0,100.0,True,0
CSV,5.359801488833747,0.75,0.25,0.0,2.0460358056265986,0.8,0.0,0.19999999999999998,25.459057071960295,0.0,0.03508771929824562,0.9649122807017544,13.913043478260871,0.0,0.02941176470588235,0.9705882352941176,0.0004502540032262,0.0005402109964052,43.59857142857143,21.0,100.0,100.0,25.459057071960295,13.913043478260871,-0.573362290834706,Positive total,positive,sum,log1p,-206.40142857142857,0,100.0,True,0
CSW,1.7313498701982937,0.6573033707865169,0.2921348314606742,0.050561797752808973,4.814624759461194,0.7002398081534773,0.26378896882494,0.03597122302158273,5.135689502610669,0.005681818181818167,0.12310606060606062,0.8712121212121212,10.148813341885825,0.019340159271899877,0.1877133105802048,0.7929465301478954,0.0001019550036289,8.35519967949e-05,253.15714285714287,21.0,100.0,40.0,5.135689502610669,10.148813341885825,0.5972106052943305,Positive total,positive,sum,log1p,3.1571428571428726,1,40.0,True,1
CTEV,9.407665505226479,0.7816091954022989,0.16091954022988506,0.0574712643678161,8.505233208007315,0.6612903225806452,0.27419354838709675,0.06451612903225808,32.98089631142617,0.013114754098360654,0.15737704918032785,0.8295081967213116,40.331267147647594,0.006802721088435374,0.11224489795918366,0.880952380952381,0.00100704900251,0.0006381600032909,59.46,21.0,100.0,100.0,32.98089631142617,40.331267147647594,0.1958207938111851,Positive total,positive,sum,log1p,-190.54,0,100.0,True,0
CTM,1.8026976990214227,0.731830985915493,0.21577464788732398,0.05239436619718305,8.279832143753811,0.6666666666666666,0.283625730994152,0.04970760233918128,6.4196350171912195,0.018035121025154244,0.19348204398038285,0.7884828349944629,32.04198199490693,0.017755950132225154,0.2217604835663014,0.7604835663014733,5.59210020583e-05,0.000134629997774,1.118095238095238,21.0,100.0,100.0,6.4196350171912195,32.04198199490693,1.4936490676812184,Positive total,positive,sum,log1p,-248.88190476190476,0,100.0,True,0
CTO,4.628035953337157,0.6363636363636365,0.3057851239669422,0.057851239669421496,6.392241256227009,0.530701754385965,0.36842105263157887,0.10087719298245615,23.9051443870721,0.0352,0.304,0.6607999999999999,19.06457918523845,0.03088235294117647,0.3044117647058823,0.6647058823529411,8.09389966889e-05,6.8523993832e-05,16.548571428571428,21.0,100.0,100.0,23.9051443870721,19.06457918523845,-0.21611835310012495,Positive total,positive,sum,log1p,-233.45142857142858,0,100.0,True,0
CTOS,6.126292003180317,0.4637002341920374,0.43325526932084313,0.10304449648711943,5.661286209469478,0.39189189189189194,0.463963963963964,0.14414414414414414,19.081893124660002,0.03684210526315789,0.30150375939849616,0.6616541353383458,21.064064905503557,0.026634382566585953,0.32324455205811137,0.6501210653753026,5.86429960094e-05,6.39909994788e-05,5.956190476190476,21.0,100.0,100.0,19.081893124660002,21.064064905503557,0.09413169324306425,Positive total,positive,sum,log1p,-244.04380952380953,0,100.0,True,0
CTRA,0.6154761390538636,0.584119033588686,0.3436947554507955,0.07218621096051847,0.7248285778635546,0.626237143411605,0.30719968950126136,0.06656316708713372,1.7963779120411236,0.02160306884716333,0.22153240460327067,0.7568645265495659,1.7668487806217954,0.022888305071252255,0.23047528063052303,0.7466364142982247,6.58589997328e-05,6.05239983997e-05,23.98095238095238,21.0,100.0,100.0,1.7963779120411236,1.7668487806217954,-0.010615928623021409,Positive total,positive,sum,log1p,-226.01904761904763,0,100.0,True,0
CTRE,3.6022636233933283,0.5917065390749602,0.32057416267942584,0.08771929824561402,3.632846991548585,0.5961538461538461,0.2692307692307693,0.13461538461538464,9.065984047391822,0.03612167300380228,0.2724968314321926,0.691381495564005,8.208836952056899,0.021276595744680847,0.22127659574468084,0.7574468085106383,3.88420012313e-05,-8.017996151465923e-06,34.25976190476191,21.0,100.0,100.0,9.065984047391822,8.208836952056899,-0.08899826225141894,Positive total,positive,sum,log1p,-215.74023809523808,0,100.0,True,0
CTRI,4.012185154914927,0.5614035087719298,0.3438596491228071,0.09473684210526315,5.279312461632903,0.6194503171247357,0.32346723044397463,0.05708245243128965,12.85307033837659,0.03285870755750274,0.24096385542168677,0.7261774370208106,11.630113287571849,0.037428023032629563,0.23608445297504804,0.7264875239923225,6.1036000261e-05,4.78120055049e-05,21.71952380952381,21.0,100.0,100.0,12.85307033837659,11.630113287571849,-0.09242298710335772,Positive total,positive,sum,log1p,-228.28047619047618,0,100.0,True,0
CTS,6.006513913490657,0.5205479452054794,0.3835616438356165,0.09589041095890412,4.292028535980149,0.6829268292682926,0.21951219512195122,0.09756097560975607,8.80406833895206,0.009345794392523359,0.17757009345794392,0.8130841121495327,10.887096774193548,0.0673076923076923,0.15384615384615385,0.7788461538461539,-8.05900344857946e-06,4.668996552936733e-06,41.41952380952381,21.0,100.0,100.0,8.80406833895206,10.887096774193548,0.1926560709853269,Positive total,positive,sum,log1p,-208.5804761904762,0,100.0,True,0
CTVA,0.9801067076052802,0.6403654485049834,0.28377630121816166,0.07585825027685492,1.0421052631578946,0.6398498256905337,0.2968624296057924,0.06328774470367386,2.670600835064,0.022251574883153814,0.28144686039422884,0.6963015647226174,3.253749417792268,0.020956798076097204,0.23413209653869277,0.74491110538521,6.53600000077e-05,6.56900010653e-05,70.82333333333334,21.0,100.0,100.0,2.670600835064,3.253749417792268,0.14744544602079168,Positive total,positive,sum,log1p,-179.17666666666668,0,100.0,True,0
CUBE,2.2198009013917095,0.6265060240963856,0.3373493975903614,0.03614457831325298,2.0838217964166406,0.6419753086419754,0.2892416225749559,0.06878306878306877,5.750086672279728,0.037209302325581395,0.17209302325581396,0.7906976744186047,5.057647434747855,0.031125105970691538,0.27491825118081625,0.6939566428484921,5.60999978915e-05,8.35230021039e-05,40.6552380952381,21.0,100.0,100.0,5.750086672279728,5.057647434747855,-0.10823383252014973,Positive total,positive,sum,log1p,-209.3447619047619,0,100.0,True,0
CUBI,2.7816013337323127,0.7261410788381742,0.23651452282157678,0.037344398340248934,3.5740410045435023,0.7923497267759563,0.13114754098360654,0.07650273224043716,10.28384559483606,0.008978675645342306,0.15600448933782268,0.8350168350168351,14.432875969167476,0.0108254397834912,0.13531799729364005,0.8538565629228688,8.99850056157e-05,0.0001052689985954,67.64857142857143,21.0,100.0,100.0,10.28384559483606,14.432875969167476,0.3131279276604042,Positive total,positive,sum,log1p,-182.35142857142858,0,100.0,True,0
CUK,0.37974584780919995,0.6599505125486039,0.2781901732060799,0.06185931424531615,0.6859423095018816,0.6407063617840164,0.2911478378990265,0.06814580031695723,1.0063466316810086,0.022275576897425556,0.3096571962118181,0.6680672268907564,1.7636963570325723,0.024566346746499924,0.2826450647177952,0.6927885885357048,6.36920012766e-05,6.93670008331e-05,28.18714285714286,21.0,100.0,100.0,1.0063466316810086,1.7636963570325723,0.320253571454829,Positive total,positive,sum,log1p,-221.81285714285713,0,100.0,True,0
